inst#,actual,predicted,error,probability, distribution
2908,1:00,1:00,,*1,0
2909,1:00,1:00,,*1,0
2910,1:00,2:01,+,0,*1
2911,1:00,1:00,,*1,0
2912,1:00,1:00,,*1,0
2913,1:00,1:00,,*1,0
2914,1:00,1:00,,*1,0
2915,1:00,1:00,,*1,0
2916,1:00,1:00,,*1,0
2917,1:00,1:00,,*1,0
2918,2:01,1:00,+,*1,0
2919,1:00,1:00,,*1,0
2920,1:00,1:00,,*1,0
2921,1:00,2:01,+,0,*1
2922,1:00,2:01,+,0.143,*0.857
2923,1:00,1:00,,*1,0
2924,1:00,2:01,+,0.068,*0.932
2925,1:00,1:00,,*1,0
2926,1:00,1:00,,*1,0
2927,1:00,2:01,+,0.006,*0.994
2928,1:00,1:00,,*1,0
2929,1:00,2:01,+,0,*1
2930,1:00,1:00,,*1,0
2931,1:00,1:00,,*1,0
2932,1:00,1:00,,*1,0
2933,1:00,1:00,,*1,0
2934,1:00,1:00,,*1,0
2935,1:00,1:00,,*1,0
2936,1:00,1:00,,*0.97,0.03
2937,1:00,2:01,+,0.478,*0.522
2938,1:00,1:00,,*1,0
2939,1:00,1:00,,*1,0
2940,1:00,1:00,,*1,0
2941,1:00,1:00,,*1,0
2942,1:00,2:01,+,0.042,*0.958
2943,1:00,1:00,,*1,0
2944,1:00,1:00,,*1,0
2945,1:00,1:00,,*0.992,0.008
2946,1:00,1:00,,*1,0
2947,1:00,1:00,,*1,0
2948,2:01,2:01,,0,*1
2949,1:00,1:00,,*1,0
2950,1:00,1:00,,*1,0
2951,1:00,2:01,+,0,*1
2952,1:00,1:00,,*1,0
2953,1:00,1:00,,*1,0
2954,1:00,1:00,,*1,0
2955,1:00,1:00,,*1,0
2956,1:00,1:00,,*1,0
2957,1:00,1:00,,*1,0
2958,1:00,1:00,,*1,0
2959,1:00,1:00,,*1,0
2960,1:00,2:01,+,0,*1
2961,1:00,1:00,,*0.898,0.102
2962,1:00,1:00,,*1,0
2963,1:00,1:00,,*1,0
2964,1:00,1:00,,*1,0
2965,1:00,1:00,,*1,0
2966,1:00,1:00,,*1,0
2967,1:00,1:00,,*1,0
2968,1:00,1:00,,*1,0
2969,1:00,1:00,,*0.999,0.001
2970,1:00,2:01,+,0,*1
2971,1:00,1:00,,*1,0
2972,1:00,1:00,,*1,0
2973,1:00,1:00,,*1,0
2974,1:00,1:00,,*1,0
2975,1:00,1:00,,*1,0
2976,1:00,2:01,+,0,*1
2977,1:00,1:00,,*1,0
2978,1:00,1:00,,*1,0
2979,1:00,2:01,+,0,*1
2980,1:00,1:00,,*1,0
2981,1:00,1:00,,*1,0
2982,1:00,1:00,,*1,0
2983,1:00,1:00,,*1,0
2984,1:00,1:00,,*0.891,0.109
2985,1:00,1:00,,*1,0
2986,1:00,1:00,,*1,0
2987,1:00,1:00,,*1,0
2988,1:00,1:00,,*1,0
2989,1:00,2:01,+,0.029,*0.971
2990,1:00,1:00,,*1,0
2991,1:00,1:00,,*1,0
2992,1:00,1:00,,*1,0
2993,1:00,1:00,,*1,0
2994,1:00,1:00,,*1,0
2995,1:00,1:00,,*1,0
2996,1:00,2:01,+,0,*1
2997,1:00,2:01,+,0,*1
2998,1:00,1:00,,*1,0
2999,1:00,1:00,,*1,0
3000,1:00,1:00,,*1,0
3001,1:00,1:00,,*1,0
3002,1:00,1:00,,*1,0
3003,1:00,1:00,,*1,0
3004,1:00,1:00,,*1,0
3005,1:00,1:00,,*1,0
3006,1:00,2:01,+,0,*1
3007,1:00,2:01,+,0.105,*0.895
3008,1:00,1:00,,*1,0
3009,1:00,1:00,,*1,0
3010,1:00,1:00,,*1,0
3011,1:00,1:00,,*1,0
3012,1:00,1:00,,*1,0
3013,1:00,1:00,,*1,0
3014,1:00,1:00,,*1,0
3015,1:00,1:00,,*1,0
3016,1:00,1:00,,*1,0
3017,1:00,1:00,,*1,0
3018,1:00,1:00,,*1,0
3019,1:00,1:00,,*0.913,0.087
3020,1:00,2:01,+,0,*1
3021,1:00,2:01,+,0.245,*0.755
3022,1:00,1:00,,*1,0
3023,1:00,1:00,,*1,0
3024,1:00,1:00,,*1,0
3025,1:00,1:00,,*1,0
3026,1:00,1:00,,*1,0
3027,1:00,1:00,,*1,0
3028,1:00,1:00,,*1,0
3029,1:00,1:00,,*0.984,0.016
3030,1:00,1:00,,*1,0
3031,1:00,1:00,,*1,0
3032,1:00,1:00,,*1,0
3033,1:00,1:00,,*1,0
3034,1:00,1:00,,*1,0
3035,1:00,1:00,,*1,0
3036,1:00,1:00,,*1,0
3037,1:00,1:00,,*1,0
3038,1:00,1:00,,*1,0
3039,1:00,1:00,,*1,0
3040,1:00,1:00,,*0.998,0.002
3041,1:00,1:00,,*1,0
3042,1:00,2:01,+,0.003,*0.997
3043,1:00,1:00,,*1,0
3044,2:01,2:01,,0.001,*0.999
3045,1:00,2:01,+,0.095,*0.905
3046,1:00,2:01,+,0,*1
3047,1:00,1:00,,*1,0
3048,1:00,1:00,,*1,0
3049,1:00,1:00,,*1,0
3050,1:00,1:00,,*1,0
3051,1:00,2:01,+,0,*1
3052,1:00,1:00,,*1,0
3053,1:00,1:00,,*0.994,0.006
3054,1:00,1:00,,*1,0
3055,1:00,1:00,,*1,0
3056,1:00,1:00,,*1,0
3057,1:00,1:00,,*1,0
3058,1:00,1:00,,*1,0
3059,1:00,1:00,,*0.99,0.01
3060,1:00,1:00,,*1,0
3061,1:00,1:00,,*1,0
3062,1:00,2:01,+,0,*1
3063,1:00,1:00,,*1,0
3064,1:00,1:00,,*1,0
3065,1:00,1:00,,*1,0
3066,1:00,1:00,,*1,0
3067,1:00,1:00,,*1,0
3068,1:00,1:00,,*1,0
3069,1:00,2:01,+,0.348,*0.652
3070,1:00,1:00,,*1,0
3071,1:00,2:01,+,0.003,*0.997
3072,1:00,1:00,,*1,0
3073,1:00,2:01,+,0.243,*0.757
3074,1:00,1:00,,*1,0
3075,1:00,1:00,,*1,0
3076,1:00,1:00,,*1,0
3077,1:00,1:00,,*1,0
3078,1:00,1:00,,*1,0
3079,1:00,1:00,,*1,0
3080,1:00,1:00,,*1,0
3081,1:00,1:00,,*1,0
3082,1:00,1:00,,*1,0
3083,1:00,1:00,,*1,0
3084,1:00,2:01,+,0.091,*0.909
3085,1:00,1:00,,*1,0
3086,1:00,1:00,,*1,0
3087,1:00,1:00,,*0.995,0.005
3088,1:00,1:00,,*1,0
3089,1:00,1:00,,*1,0
3090,1:00,1:00,,*1,0
3091,1:00,1:00,,*0.891,0.109
3092,1:00,1:00,,*1,0
3093,1:00,2:01,+,0.016,*0.984
3094,1:00,1:00,,*1,0
3095,1:00,1:00,,*0.812,0.188
3096,1:00,1:00,,*1,0
3097,1:00,2:01,+,0,*1
3098,1:00,1:00,,*1,0
3099,1:00,1:00,,*1,0
3100,1:00,2:01,+,0.102,*0.898
3101,1:00,1:00,,*1,0
3102,1:00,1:00,,*1,0
3103,1:00,1:00,,*1,0
3104,1:00,2:01,+,0,*1
3105,1:00,2:01,+,0.011,*0.989
3106,1:00,2:01,+,0,*1
3107,1:00,1:00,,*0.522,0.478
3108,1:00,1:00,,*1,0
3109,1:00,1:00,,*1,0
3110,1:00,1:00,,*1,0
3111,1:00,1:00,,*1,0
3112,1:00,1:00,,*1,0
3113,1:00,1:00,,*1,0
3114,1:00,1:00,,*1,0
3115,1:00,1:00,,*1,0
3116,1:00,1:00,,*1,0
3117,1:00,1:00,,*1,0
3118,1:00,2:01,+,0.074,*0.926
3119,1:00,2:01,+,0,*1
3120,1:00,1:00,,*1,0
3121,1:00,2:01,+,0.004,*0.996
3122,1:00,1:00,,*1,0
3123,1:00,1:00,,*1,0
3124,1:00,1:00,,*1,0
3125,1:00,1:00,,*1,0
3126,1:00,1:00,,*1,0
3127,1:00,1:00,,*1,0
3128,1:00,1:00,,*0.983,0.017
3129,2:01,1:00,+,*0.967,0.033
3130,1:00,1:00,,*1,0
3131,1:00,1:00,,*1,0
3132,1:00,2:01,+,0.029,*0.971
3133,1:00,1:00,,*1,0
3134,1:00,1:00,,*1,0
3135,1:00,1:00,,*1,0
3136,1:00,1:00,,*1,0
3137,1:00,1:00,,*1,0
3138,1:00,2:01,+,0,*1
3139,1:00,2:01,+,0,*1
3140,1:00,2:01,+,0,*1
3141,1:00,1:00,,*1,0
3142,1:00,1:00,,*1,0
3143,1:00,1:00,,*1,0
3144,1:00,1:00,,*1,0
3145,1:00,1:00,,*1,0
3146,1:00,1:00,,*1,0
3147,1:00,2:01,+,0.418,*0.582
3148,1:00,1:00,,*1,0
3149,1:00,1:00,,*1,0
3150,1:00,1:00,,*1,0
3151,1:00,1:00,,*1,0
3152,1:00,1:00,,*1,0
3153,1:00,2:01,+,0,*1
3154,1:00,1:00,,*1,0
3155,1:00,1:00,,*1,0
3156,1:00,1:00,,*1,0
3157,1:00,1:00,,*1,0
3158,1:00,1:00,,*1,0
3159,1:00,1:00,,*1,0
3160,1:00,1:00,,*1,0
3161,1:00,1:00,,*1,0
3162,1:00,1:00,,*1,0
3163,1:00,2:01,+,0,*1
3164,1:00,1:00,,*1,0
3165,1:00,1:00,,*1,0
3166,1:00,1:00,,*1,0
3167,1:00,2:01,+,0,*1
3168,1:00,1:00,,*1,0
3169,1:00,1:00,,*1,0
3170,1:00,1:00,,*1,0
3171,1:00,1:00,,*1,0
3172,1:00,1:00,,*0.662,0.338
3173,1:00,1:00,,*1,0
3174,1:00,1:00,,*1,0
3175,1:00,2:01,+,0.001,*0.999
3176,1:00,1:00,,*1,0
3177,1:00,1:00,,*1,0
3178,1:00,1:00,,*1,0
3179,1:00,1:00,,*1,0
3180,1:00,2:01,+,0,*1
3181,1:00,1:00,,*1,0
3182,1:00,1:00,,*0.986,0.014
3183,1:00,1:00,,*1,0
3184,1:00,2:01,+,0,*1
3185,1:00,1:00,,*0.994,0.006
3186,1:00,2:01,+,0,*1
3187,1:00,1:00,,*0.999,0.001
3188,1:00,1:00,,*0.99,0.01
3189,1:00,1:00,,*1,0
3190,1:00,1:00,,*1,0
3191,1:00,1:00,,*1,0
3192,1:00,1:00,,*1,0
3193,1:00,2:01,+,0.486,*0.514
3194,1:00,1:00,,*0.994,0.006
3195,1:00,1:00,,*1,0
3196,1:00,1:00,,*1,0
3197,1:00,1:00,,*1,0
3198,1:00,1:00,,*1,0
3199,1:00,1:00,,*1,0
3200,1:00,1:00,,*0.96,0.04
3201,2:01,1:00,+,*1,0
3202,1:00,1:00,,*1,0
3203,1:00,2:01,+,0,*1
3204,1:00,1:00,,*0.986,0.014
3205,1:00,1:00,,*1,0
3206,1:00,1:00,,*1,0
3207,1:00,1:00,,*1,0
3208,1:00,1:00,,*1,0
3209,1:00,1:00,,*0.999,0.001
3210,1:00,1:00,,*1,0
3211,1:00,1:00,,*1,0
3212,1:00,1:00,,*1,0
3213,1:00,1:00,,*1,0
3214,1:00,1:00,,*1,0
3215,1:00,1:00,,*1,0
3216,1:00,1:00,,*1,0
3217,1:00,1:00,,*1,0
3218,1:00,1:00,,*0.995,0.005
3219,1:00,1:00,,*1,0
3220,1:00,1:00,,*1,0
3221,1:00,1:00,,*1,0
3222,1:00,2:01,+,0,*1
3223,1:00,2:01,+,0.164,*0.836
3224,1:00,1:00,,*0.997,0.003
3225,1:00,2:01,+,0.36,*0.64
3226,1:00,1:00,,*1,0
3227,1:00,1:00,,*1,0
3228,1:00,1:00,,*1,0
3229,1:00,1:00,,*1,0
3230,2:01,1:00,+,*0.951,0.049
3231,1:00,1:00,,*1,0
3232,1:00,1:00,,*1,0
3233,1:00,1:00,,*1,0
3234,1:00,1:00,,*1,0
3235,1:00,1:00,,*1,0
3236,1:00,1:00,,*1,0
3237,1:00,1:00,,*1,0
3238,1:00,1:00,,*1,0
3239,1:00,1:00,,*1,0
3240,1:00,1:00,,*1,0
3241,1:00,1:00,,*1,0
3242,1:00,1:00,,*1,0
3243,1:00,2:01,+,0.017,*0.983
3244,1:00,1:00,,*1,0
3245,1:00,1:00,,*1,0
3246,1:00,1:00,,*1,0
3247,1:00,2:01,+,0.001,*0.999
3248,1:00,1:00,,*1,0
3249,1:00,2:01,+,0,*1
3250,1:00,1:00,,*1,0
3251,1:00,1:00,,*0.728,0.272
3252,1:00,1:00,,*1,0
3253,1:00,1:00,,*1,0
3254,1:00,1:00,,*1,0
3255,1:00,1:00,,*1,0
3256,1:00,2:01,+,0,*1
3257,2:01,1:00,+,*1,0
3258,1:00,2:01,+,0,*1
3259,1:00,2:01,+,0.004,*0.996
3260,1:00,1:00,,*1,0
3261,1:00,1:00,,*1,0
3262,1:00,1:00,,*1,0
3263,1:00,1:00,,*1,0
3264,1:00,1:00,,*1,0
3265,1:00,1:00,,*1,0
3266,1:00,1:00,,*1,0
3267,1:00,1:00,,*1,0
3268,1:00,1:00,,*1,0
3269,1:00,2:01,+,0,*1
3270,1:00,1:00,,*1,0
3271,1:00,2:01,+,0,*1
3272,1:00,1:00,,*1,0
3273,1:00,1:00,,*1,0
3274,1:00,1:00,,*1,0
3275,1:00,1:00,,*1,0
3276,1:00,1:00,,*1,0
3277,1:00,1:00,,*1,0
3278,1:00,2:01,+,0,*1
3279,1:00,1:00,,*1,0
3280,1:00,2:01,+,0,*1
3281,1:00,1:00,,*1,0
3282,2:01,2:01,,0,*1
3283,1:00,1:00,,*1,0
3284,1:00,1:00,,*1,0
3285,1:00,1:00,,*1,0
3286,1:00,1:00,,*0.965,0.035
3287,1:00,1:00,,*1,0
3288,1:00,1:00,,*1,0
3289,1:00,1:00,,*1,0
3290,1:00,1:00,,*1,0
3291,1:00,2:01,+,0,*1
3292,1:00,1:00,,*1,0
3293,1:00,1:00,,*1,0
3294,1:00,1:00,,*1,0
3295,1:00,1:00,,*1,0
3296,1:00,2:01,+,0.469,*0.531
3297,1:00,1:00,,*1,0
3298,1:00,1:00,,*1,0
3299,2:01,1:00,+,*0.956,0.044
3300,1:00,1:00,,*1,0
3301,1:00,1:00,,*1,0
3302,1:00,1:00,,*1,0
3303,1:00,1:00,,*1,0
3304,1:00,1:00,,*1,0
3305,1:00,2:01,+,0.01,*0.99
3306,1:00,2:01,+,0.24,*0.76
3307,1:00,1:00,,*1,0
3308,1:00,1:00,,*1,0
3309,1:00,1:00,,*1,0
3310,1:00,1:00,,*1,0
3311,1:00,1:00,,*1,0
3312,1:00,1:00,,*1,0
3313,1:00,1:00,,*0.983,0.017
3314,1:00,1:00,,*1,0
3315,1:00,1:00,,*1,0
3316,1:00,1:00,,*1,0
3317,1:00,2:01,+,0.001,*0.999
3318,1:00,1:00,,*1,0
3319,1:00,1:00,,*1,0
3320,1:00,1:00,,*1,0
3321,2:01,1:00,+,*1,0
3322,1:00,1:00,,*0.996,0.004
3323,1:00,1:00,,*0.954,0.046
3324,1:00,1:00,,*1,0
3325,1:00,1:00,,*1,0
3326,1:00,2:01,+,0.315,*0.685
3327,1:00,1:00,,*1,0
3328,1:00,2:01,+,0.003,*0.997
3329,1:00,1:00,,*1,0
3330,1:00,1:00,,*1,0
3331,1:00,1:00,,*1,0
3332,1:00,1:00,,*1,0
3333,1:00,1:00,,*1,0
3334,1:00,1:00,,*1,0
3335,1:00,2:01,+,0.44,*0.56
3336,1:00,1:00,,*1,0
3337,1:00,1:00,,*1,0
3338,1:00,2:01,+,0,*1
3339,1:00,1:00,,*1,0
3340,1:00,1:00,,*0.992,0.008
3341,1:00,1:00,,*1,0
3342,1:00,2:01,+,0,*1
3343,1:00,1:00,,*1,0
3344,1:00,1:00,,*1,0
3345,1:00,1:00,,*1,0
3346,1:00,1:00,,*0.992,0.008
3347,1:00,1:00,,*1,0
3348,1:00,1:00,,*1,0
3349,1:00,1:00,,*1,0
3350,1:00,1:00,,*0.979,0.021
3351,1:00,1:00,,*1,0
3352,2:01,1:00,+,*0.974,0.026
3353,1:00,1:00,,*1,0
3354,1:00,1:00,,*1,0
3355,1:00,1:00,,*1,0
3356,1:00,1:00,,*1,0
3357,1:00,1:00,,*1,0
3358,1:00,1:00,,*1,0
3359,1:00,1:00,,*0.966,0.034
3360,1:00,1:00,,*1,0
3361,1:00,1:00,,*1,0
3362,1:00,2:01,+,0.08,*0.92
3363,1:00,1:00,,*1,0
3364,1:00,1:00,,*1,0
3365,1:00,1:00,,*1,0
3366,1:00,1:00,,*0.999,0.001
3367,1:00,1:00,,*0.993,0.007
3368,1:00,1:00,,*0.947,0.053
3369,1:00,1:00,,*1,0
3370,1:00,1:00,,*1,0
3371,1:00,2:01,+,0,*1
3372,1:00,1:00,,*0.849,0.151
3373,1:00,1:00,,*1,0
3374,1:00,2:01,+,0,*1
3375,1:00,1:00,,*1,0
3376,1:00,1:00,,*1,0
3377,1:00,1:00,,*1,0
3378,1:00,2:01,+,0,*1
3379,1:00,2:01,+,0,*1
3380,1:00,1:00,,*1,0
3381,1:00,1:00,,*0.994,0.006
3382,1:00,1:00,,*1,0
3383,1:00,1:00,,*1,0
3384,1:00,1:00,,*0.999,0.001
3385,1:00,1:00,,*1,0
3386,1:00,1:00,,*1,0
3387,1:00,1:00,,*1,0
3388,1:00,1:00,,*1,0
3389,1:00,1:00,,*1,0
3390,1:00,1:00,,*1,0
3391,1:00,1:00,,*0.513,0.487
3392,2:01,1:00,+,*1,0
3393,1:00,1:00,,*1,0
3394,1:00,1:00,,*1,0
3395,1:00,1:00,,*0.963,0.037
3396,1:00,1:00,,*1,0
3397,1:00,2:01,+,0,*1
3398,1:00,1:00,,*1,0
3399,1:00,1:00,,*1,0
3400,1:00,1:00,,*1,0
3401,1:00,1:00,,*1,0
3402,1:00,2:01,+,0.189,*0.811
3403,1:00,1:00,,*1,0
3404,1:00,1:00,,*1,0
3405,2:01,1:00,+,*1,0
3406,1:00,1:00,,*1,0
3407,1:00,1:00,,*1,0
3408,1:00,1:00,,*1,0
3409,1:00,1:00,,*1,0
3410,1:00,2:01,+,0.033,*0.967
3411,1:00,1:00,,*1,0
3412,1:00,1:00,,*1,0
3413,1:00,1:00,,*1,0
3414,1:00,1:00,,*1,0
3415,1:00,1:00,,*0.989,0.011
3416,1:00,1:00,,*1,0
3417,1:00,2:01,+,0,*1
3418,1:00,1:00,,*1,0
3419,1:00,1:00,,*1,0
3420,1:00,1:00,,*1,0
3421,1:00,1:00,,*1,0
3422,1:00,1:00,,*1,0
3423,1:00,1:00,,*1,0
3424,1:00,1:00,,*1,0
3425,1:00,2:01,+,0,*1
3426,1:00,1:00,,*0.996,0.004
3427,1:00,1:00,,*1,0
3428,1:00,1:00,,*1,0
3429,1:00,1:00,,*0.97,0.03
3430,1:00,1:00,,*1,0
3431,1:00,1:00,,*0.963,0.037
3432,2:01,1:00,+,*1,0
3433,1:00,1:00,,*1,0
3434,1:00,1:00,,*1,0
3435,1:00,1:00,,*1,0
3436,1:00,2:01,+,0,*1
3437,1:00,1:00,,*1,0
3438,1:00,1:00,,*1,0
3439,1:00,2:01,+,0.041,*0.959
3440,1:00,1:00,,*1,0
3441,1:00,1:00,,*1,0
3442,1:00,1:00,,*1,0
3443,1:00,1:00,,*0.998,0.002
3444,1:00,1:00,,*1,0
3445,1:00,1:00,,*1,0
3446,1:00,1:00,,*0.999,0.001
3447,1:00,1:00,,*1,0
3448,1:00,1:00,,*1,0
3449,1:00,1:00,,*1,0
3450,1:00,1:00,,*1,0
3451,1:00,2:01,+,0,*1
3452,1:00,1:00,,*1,0
3453,1:00,1:00,,*0.982,0.018
3454,1:00,1:00,,*0.999,0.001
3455,1:00,1:00,,*1,0
3456,1:00,1:00,,*1,0
3457,1:00,1:00,,*0.901,0.099
3458,1:00,1:00,,*1,0
3459,1:00,1:00,,*1,0
3460,1:00,1:00,,*1,0
3461,1:00,1:00,,*0.98,0.02
3462,1:00,1:00,,*1,0
3463,1:00,1:00,,*0.992,0.008
3464,1:00,2:01,+,0,*1
3465,1:00,1:00,,*1,0
3466,1:00,1:00,,*1,0
3467,1:00,1:00,,*1,0
3468,1:00,1:00,,*1,0
3469,1:00,1:00,,*1,0
3470,1:00,1:00,,*1,0
3471,1:00,1:00,,*1,0
3472,1:00,1:00,,*1,0
3473,1:00,1:00,,*1,0
3474,1:00,1:00,,*0.815,0.185
3475,1:00,1:00,,*1,0
3476,1:00,1:00,,*1,0
3477,1:00,1:00,,*1,0
3478,1:00,1:00,,*1,0
3479,1:00,1:00,,*1,0
3480,1:00,1:00,,*1,0
3481,1:00,1:00,,*0.809,0.191
3482,1:00,1:00,,*1,0
3483,1:00,1:00,,*1,0
3484,1:00,1:00,,*1,0
3485,1:00,1:00,,*1,0
3486,1:00,2:01,+,0.137,*0.863
3487,1:00,2:01,+,0.225,*0.775
3488,1:00,1:00,,*1,0
3489,1:00,1:00,,*1,0
3490,1:00,2:01,+,0,*1
3491,1:00,1:00,,*0.999,0.001
3492,1:00,1:00,,*1,0
3493,1:00,2:01,+,0,*1
3494,1:00,1:00,,*1,0
3495,1:00,1:00,,*1,0
3496,1:00,1:00,,*1,0
3497,1:00,1:00,,*1,0
3498,1:00,2:01,+,0.004,*0.996
3499,1:00,1:00,,*1,0
3500,1:00,2:01,+,0.301,*0.699
3501,1:00,1:00,,*1,0
3502,1:00,1:00,,*1,0
3503,1:00,1:00,,*1,0
3504,1:00,1:00,,*1,0
3505,1:00,1:00,,*1,0
3506,1:00,1:00,,*0.976,0.024
3507,1:00,1:00,,*1,0
3508,1:00,2:01,+,0.145,*0.855
3509,1:00,1:00,,*1,0
3510,1:00,1:00,,*0.986,0.014
3511,1:00,2:01,+,0,*1
3512,1:00,1:00,,*0.541,0.459
3513,1:00,1:00,,*1,0
3514,1:00,1:00,,*1,0
3515,2:01,1:00,+,*1,0
3516,1:00,1:00,,*1,0
3517,1:00,1:00,,*1,0
3518,1:00,2:01,+,0.021,*0.979
3519,2:01,2:01,,0,*1
3520,1:00,1:00,,*1,0
3521,1:00,2:01,+,0,*1
3522,1:00,1:00,,*1,0
3523,1:00,2:01,+,0.146,*0.854
3524,1:00,1:00,,*1,0
3525,2:01,2:01,,0,*1
3526,1:00,1:00,,*1,0
3527,1:00,1:00,,*1,0
3528,1:00,2:01,+,0.054,*0.946
3529,1:00,1:00,,*1,0
3530,1:00,1:00,,*1,0
3531,1:00,2:01,+,0,*1
3532,1:00,1:00,,*1,0
3533,1:00,1:00,,*1,0
3534,1:00,2:01,+,0,*1
3535,1:00,1:00,,*1,0
3536,1:00,1:00,,*1,0
3537,1:00,2:01,+,0.17,*0.83
3538,1:00,1:00,,*1,0
3539,1:00,1:00,,*1,0
3540,1:00,1:00,,*1,0
3541,1:00,1:00,,*1,0
3542,1:00,1:00,,*1,0
3543,1:00,1:00,,*1,0
3544,1:00,2:01,+,0.413,*0.587
3545,1:00,2:01,+,0.002,*0.998
3546,1:00,1:00,,*1,0
3547,1:00,1:00,,*1,0
3548,1:00,1:00,,*1,0
3549,1:00,1:00,,*1,0
3550,1:00,1:00,,*1,0
3551,1:00,1:00,,*1,0
3552,1:00,1:00,,*0.968,0.032
3553,1:00,1:00,,*1,0
3554,1:00,1:00,,*1,0
3555,1:00,1:00,,*1,0
3556,1:00,2:01,+,0,*1
3557,1:00,1:00,,*1,0
3558,1:00,1:00,,*1,0
3559,1:00,1:00,,*1,0
3560,1:00,1:00,,*1,0
3561,1:00,2:01,+,0,*1
3562,1:00,1:00,,*1,0
3563,1:00,2:01,+,0,*1
3564,1:00,1:00,,*1,0
3565,1:00,1:00,,*1,0
3566,1:00,1:00,,*1,0
3567,1:00,2:01,+,0,*1
3568,1:00,1:00,,*1,0
3569,1:00,1:00,,*1,0
3570,1:00,2:01,+,0,*1
3571,1:00,2:01,+,0,*1
3572,1:00,1:00,,*1,0
3573,1:00,1:00,,*1,0
3574,1:00,1:00,,*1,0
3575,1:00,1:00,,*1,0
3576,1:00,1:00,,*0.991,0.009
3577,1:00,1:00,,*1,0
3578,1:00,1:00,,*1,0
3579,1:00,1:00,,*1,0
3580,1:00,1:00,,*1,0
3581,1:00,1:00,,*0.759,0.241
3582,1:00,1:00,,*1,0
3583,1:00,1:00,,*1,0
3584,1:00,1:00,,*1,0
3585,1:00,1:00,,*0.993,0.007
3586,1:00,1:00,,*1,0
3587,1:00,2:01,+,0,*1
3588,2:01,1:00,+,*1,0
3589,1:00,1:00,,*1,0
3590,1:00,1:00,,*1,0
3591,1:00,1:00,,*1,0
3592,1:00,1:00,,*1,0
3593,1:00,2:01,+,0,*1
3594,1:00,1:00,,*1,0
3595,1:00,1:00,,*0.984,0.016
3596,1:00,1:00,,*1,0
3597,1:00,1:00,,*1,0
3598,1:00,1:00,,*1,0
3599,1:00,1:00,,*1,0
3600,1:00,1:00,,*0.991,0.009
3601,1:00,1:00,,*1,0
3602,1:00,1:00,,*0.814,0.186
3603,1:00,1:00,,*1,0
3604,1:00,1:00,,*1,0
3605,1:00,1:00,,*1,0
3606,1:00,1:00,,*0.996,0.004
3607,1:00,1:00,,*1,0
3608,1:00,1:00,,*1,0
3609,1:00,1:00,,*1,0
3610,1:00,1:00,,*0.992,0.008
3611,1:00,1:00,,*0.968,0.032
3612,1:00,1:00,,*1,0
3613,1:00,1:00,,*1,0
3614,1:00,1:00,,*1,0
3615,1:00,1:00,,*1,0
3616,1:00,1:00,,*1,0
3617,1:00,1:00,,*1,0
3618,1:00,1:00,,*0.999,0.001
3619,1:00,1:00,,*1,0
3620,1:00,1:00,,*0.97,0.03
3621,1:00,1:00,,*1,0
3622,1:00,2:01,+,0.283,*0.717
3623,1:00,1:00,,*1,0
3624,1:00,2:01,+,0,*1
3625,1:00,1:00,,*1,0
3626,1:00,1:00,,*1,0
3627,1:00,1:00,,*1,0
3628,1:00,1:00,,*1,0
3629,1:00,1:00,,*1,0
3630,1:00,1:00,,*1,0
3631,1:00,1:00,,*1,0
3632,1:00,1:00,,*1,0
3633,1:00,1:00,,*1,0
3634,1:00,1:00,,*1,0
3635,1:00,1:00,,*1,0
3636,1:00,2:01,+,0.006,*0.994
3637,1:00,1:00,,*0.998,0.002
3638,1:00,1:00,,*1,0
3639,1:00,2:01,+,0.276,*0.724
3640,1:00,2:01,+,0,*1
3641,1:00,2:01,+,0.04,*0.96
3642,1:00,1:00,,*1,0
3643,1:00,1:00,,*1,0
3644,1:00,1:00,,*1,0
3645,1:00,1:00,,*1,0
3646,1:00,2:01,+,0.009,*0.991
3647,1:00,1:00,,*0.99,0.01
3648,1:00,1:00,,*1,0
3649,1:00,1:00,,*0.874,0.126
3650,1:00,1:00,,*1,0
3651,1:00,1:00,,*1,0
3652,1:00,1:00,,*1,0
3653,1:00,1:00,,*1,0
3654,1:00,2:01,+,0,*1
3655,1:00,1:00,,*1,0
3656,1:00,1:00,,*0.866,0.134
3657,1:00,1:00,,*1,0
3658,1:00,2:01,+,0.002,*0.998
3659,1:00,2:01,+,0,*1
3660,1:00,1:00,,*1,0
3661,1:00,1:00,,*1,0
3662,1:00,2:01,+,0.103,*0.897
3663,1:00,1:00,,*1,0
3664,1:00,2:01,+,0,*1
3665,1:00,1:00,,*1,0
3666,1:00,2:01,+,0.033,*0.967
3667,1:00,1:00,,*1,0
3668,1:00,1:00,,*0.659,0.341
3669,1:00,1:00,,*1,0
3670,1:00,1:00,,*1,0
3671,1:00,1:00,,*1,0
3672,1:00,1:00,,*1,0
3673,1:00,1:00,,*1,0
3674,1:00,1:00,,*1,0
3675,1:00,1:00,,*1,0
3676,1:00,1:00,,*1,0
3677,1:00,1:00,,*1,0
3678,1:00,1:00,,*1,0
3679,1:00,1:00,,*0.87,0.13
3680,1:00,1:00,,*1,0
3681,1:00,1:00,,*0.946,0.054
3682,1:00,1:00,,*0.995,0.005
3683,1:00,1:00,,*0.599,0.401
3684,1:00,2:01,+,0,*1
3685,1:00,1:00,,*1,0
3686,1:00,1:00,,*1,0
3687,1:00,1:00,,*1,0
