IRI_KEY,FIPS,NAME,State_Name,REGION,DIVISION,Zip_name,Good_Bad,Zip_key,Zip_lon,Zip_lat,Share_Camp,Share_Other,Share_PL,Share_prog,per_kids18,per_kids9,per_old,per_white,per_black,hhsize,Per_college,per_hh_less20K,median_inc,capita_inc
237211,42055.00,Franklin County,Pennsylvania,1.00,2.00,17202 Chambersburg,Bad,17202,-77.69,39.92,0.712901776,0.027848637,0.177949215,0.081300371,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,49958.20,24441.63
237277,29189.00,St. Louis County,Missouri,2.00,4.00,63011 Ballwin,Bad,63011,-90.56,38.60,0.6062835,0.135425338,0.07453198,0.183759181,0.27,0.14,0.13,0.93,0.02,2.72,0.41,0.09,72721.00,32549.00
237281,6081.00,San Mateo County,California,4.00,9.00,94066 San Bruno,Bad,94066,-122.43,37.62,0.492455012,0.145645039,0.122354939,0.239545011,0.23,0.13,0.11,0.58,0.02,2.71,0.26,0.11,61939.00,26231.00
237350,6073.00,San Diego County,California,4.00,9.00,92129 San Diego,Bad,92129,-117.13,32.96,0.486541626,0.113319239,0.142426635,0.2577125,0.31,0.17,0.05,0.63,0.03,3.16,0.46,0.06,77851.00,27408.00
237368,1109.00,Pike County,Alabama,3.00,6.00,36081 Troy,Bad,36081,-85.93,31.89,0.763779169,0.029935072,0.165744347,0.040541412,0.24,0.13,0.12,0.54,0.43,2.35,0.23,0.43,23655.00,14030.00
237464,6073.00,San Diego County,California,4.00,9.00,92069 San Marcos,Bad,92069,-117.16,33.18,0.562069542,0.09092431,0.151742948,0.1952632,0.28,0.17,0.15,0.68,0.02,2.94,0.19,0.16,45647.00,18892.00
237476,53033.00,King County,Washington,4.00,9.00,98042 Kent,Bad,98042,-122.11,47.36,0.584097182,0.106053312,0.063633073,0.246216433,0.30,0.15,0.06,0.88,0.02,2.97,0.25,0.06,66051.00,25219.00
237573,55071.00,Manitowoc County,Wisconsin,2.00,3.00,54220 Manitowoc,Bad,54220,-87.73,44.10,0.620065371,0.047706831,0.240995646,0.091232152,0.24,0.12,0.18,0.94,0.01,2.38,0.17,0.20,40337.00,20306.00
237593,45073.00,Oconee County,South Carolina,3.00,5.00,29696 West Union,Bad,29696,-83.01,34.78,0.627408159,0.019708844,0.273821738,0.079061259,0.24,0.12,0.12,0.97,0.02,2.53,0.12,0.19,40875.00,18160.00
237632,37035.00,Catawba County,North Carolina,3.00,5.00,28601 Hickory,Bad,28601,-81.32,35.77,0.695589427,0.02777778,0.127268074,0.149364719,0.23,0.13,0.13,0.88,0.05,2.41,0.23,0.20,42046.00,23900.00
237670,4013.00,Maricopa County,Arizona,4.00,8.00,85203 Mesa,Bad,85203,-111.80,33.45,0.553267018,0.082184915,0.344766579,0.019781488,0.30,0.17,0.08,0.83,0.02,2.90,0.22,0.17,46256.00,19851.00
237677,55133.00,Waukesha County,Wisconsin,2.00,3.00,53122 Elm Grove,Bad,53122,-88.09,43.05,0.671428411,0.077938115,0.08070515,0.169928324,0.25,0.12,0.22,0.97,0.00,2.49,0.61,0.11,84158.00,48559.00
237815,6085.00,Santa Clara County,California,4.00,9.00,94040 Mountain View,Good,94040,-122.09,37.38,0.38714804,0.1635656,0.043569146,0.405717214,0.19,0.12,0.12,0.65,0.02,2.31,0.52,0.12,69087.00,40352.00
237824,6085.00,Santa Clara County,California,4.00,9.00,95035 Milpitas,Bad,95035,-121.82,37.44,0.582876605,0.096186257,0.090271924,0.230665215,0.25,0.14,0.07,0.31,0.04,3.47,0.33,0.07,84565.00,28023.00
237861,37025.00,Cabarrus County,North Carolina,3.00,5.00,28083 Kannapolis,Bad,28083,-80.58,35.49,0.672578917,0.033423624,0.146427032,0.147570428,0.23,0.13,0.17,0.76,0.19,2.43,0.11,0.26,34911.00,17031.00
237976,44005.00,Newport County,Rhode Island,1.00,1.00,02842 Middletown,Good,2842,-71.28,41.52,0.362881641,0.124063867,0.100349703,0.412704789,0.25,0.15,0.15,0.89,0.05,2.44,0.34,0.13,50921.00,25781.00
238022,26163.00,Wayne County,Michigan,2.00,3.00,48126 Dearborn,Bad,48126,-83.19,42.33,0.536575347,0.068824073,0.282090565,0.112510014,0.32,0.20,0.13,0.80,0.01,2.97,0.14,0.31,31159.00,14637.00
238131,6013.00,Contra Costa County,California,4.00,9.00,94565 Pittsburg,Good,94565,-121.92,38.01,0.510603355,0.105349551,0.056879964,0.32716713,0.31,0.18,0.08,0.44,0.17,3.19,0.13,0.18,48523.00,17809.00
238254,51810.00,Virginia Beach city,Virginia,3.00,5.00,23464 Virginia Beach,Bad,23464,-76.18,36.80,0.683720414,0.090371805,0.062967647,0.162940135,0.29,0.15,0.07,0.65,0.21,2.96,0.29,0.10,53486.00,20495.00
238447,48085.00,Collin County,Texas,3.00,7.00,75074 Plano,Bad,75074,-96.67,33.03,0.596347142,0.08405681,0.107326559,0.21226949,0.28,0.16,0.06,0.72,0.08,2.87,0.26,0.11,54000.00,23040.00
238476,39139.00,Richland County,Ohio,2.00,3.00,44875 Shelby,Bad,44875,-82.65,40.89,0.670347525,0.026798209,0.168584811,0.134269456,0.27,0.13,0.16,0.98,0.01,2.49,0.09,0.22,39479.00,17618.00
238481,48113.00,Dallas County,Texas,3.00,7.00,75040 Garland,Bad,75040,-96.62,32.93,0.543655607,0.02775724,0.351758852,0.076828301,0.33,0.18,0.06,0.63,0.14,3.25,0.18,0.12,51679.00,18507.00
238482,42045.00,Delaware County,Pennsylvania,1.00,2.00,19036 Glenolden,Good,19036,-75.29,39.90,0.44897342,0.048424353,0.152388386,0.350213841,0.24,0.13,0.17,0.94,0.04,2.50,0.11,0.18,42998.00,19727.00
238522,25015.00,Hampshire County,Massachusetts,1.00,1.00,01082 Ware,Bad,1082,-72.27,42.30,0.387923647,0.11934801,0.206521406,0.286206937,0.25,0.13,0.15,0.96,0.01,2.42,0.14,0.24,37438.00,18993.00
238621,48257.00,Kaufman County,Texas,3.00,7.00,75160 Terrell,Bad,75160,-96.30,32.76,0.659451132,0.033523205,0.238849501,0.068176162,0.28,0.15,0.12,0.65,0.24,2.80,0.12,0.26,38986.00,18094.00
238693,51800.00,Suffolk city,Virginia,3.00,5.00,23434 Suffolk,Bad,23434,-76.59,36.70,0.651500068,0.101089868,0.063405051,0.184005014,0.28,0.15,0.12,0.48,0.50,2.64,0.15,0.29,35211.00,17146.00
238729,1121.00,Talladega County,Alabama,3.00,6.00,35150 Sylacauga,Bad,35150,-86.23,33.19,0.760536917,0.022618796,0.165016243,0.051828044,0.25,0.13,0.16,0.70,0.28,2.42,0.13,0.37,28767.00,15564.00
238732,17115.00,Macon County,Illinois,2.00,3.00,62522 Decatur,Bad,62522,-89.07,39.83,0.573828487,0.050058321,0.303957178,0.072156014,0.23,0.12,0.12,0.74,0.23,2.38,0.19,0.30,33378.00,18250.00
238751,53033.00,King County,Washington,4.00,9.00,98072 Woodinville,Good,98072,-122.13,47.76,0.459195127,0.072866107,0.146596134,0.321342632,0.31,0.15,0.06,0.90,0.01,2.94,0.42,0.05,82922.00,37695.00
238854,17143.00,Peoria County,Illinois,2.00,3.00,61607 Peoria,Bad,61607,-89.69,40.63,0.648441408,0.044062361,0.249235853,0.058260377,0.23,0.12,0.15,0.98,0.01,2.49,0.11,0.14,46708.00,22271.00
238896,48201.00,Harris County,Texas,3.00,7.00,77057 Houston,Bad,77057,-95.49,29.75,0.520573939,0.149661809,0.063174122,0.26659013,0.13,0.09,0.09,0.75,0.05,1.76,0.51,0.17,46563.00,41404.00
238945,9013.00,Tolland County,Connecticut,1.00,1.00,06250 Mansfield Center,Good,6250,-72.20,41.77,0.330716257,0.106127202,0.17579144,0.387365101,0.25,0.12,0.15,0.94,0.01,2.52,0.42,0.11,56348.00,26530.00
239009,6071.00,San Bernardino County,California,4.00,9.00,92376 Rialto,Bad,92376,-117.38,34.11,0.587176331,0.036172198,0.23009526,0.146556211,0.38,0.21,0.07,0.38,0.22,3.70,0.07,0.24,37568.00,12079.00
239012,24033.00,Prince George's County,Maryland,3.00,5.00,20707 Laurel,Bad,20707,-76.89,39.10,0.508066874,0.060751922,0.153895843,0.277285361,0.23,0.14,0.08,0.57,0.31,2.36,0.33,0.10,53006.00,27063.00
239034,6059.00,Orange County,California,4.00,9.00,92867 Orange,Bad,92867,-117.82,33.82,0.508358774,0.187991222,0.09857322,0.205076784,0.28,0.17,0.09,0.73,0.01,3.20,0.25,0.11,63039.00,25921.00
239081,6037.00,Los Angeles County,California,4.00,9.00,90278 Redondo Beach,Bad,90278,-118.37,33.87,0.523016494,0.190120144,0.084355781,0.202507581,0.21,0.13,0.08,0.75,0.03,2.41,0.40,0.11,69614.00,34511.00
239121,39095.00,Lucas County,Ohio,2.00,3.00,43528 Holland,Bad,43528,-83.75,41.63,0.564086327,0.066404937,0.258552411,0.110956325,0.26,0.14,0.12,0.88,0.07,2.60,0.24,0.15,53145.00,29173.00
239248,45015.00,Berkeley County,South Carolina,3.00,5.00,29445 Goose Creek,Bad,29445,-79.99,33.00,0.654168872,0.040392374,0.153421957,0.152016797,0.29,0.17,0.05,0.72,0.19,2.86,0.19,0.17,43629.00,17054.00
239250,36053.00,Madison County,New York,1.00,2.00,13421 Oneida,Bad,13421,-75.64,43.06,0.559341735,0.071481099,0.107181088,0.261996078,0.25,0.13,0.15,0.97,0.01,2.42,0.19,0.26,35859.00,19798.00
239299,6065.00,Riverside County,California,4.00,9.00,92240 Desert Hot Spring,Bad,92240,-116.53,33.96,0.525624479,0.129452672,0.137899755,0.207023094,0.32,0.18,0.14,0.70,0.05,2.78,0.10,0.37,27335.00,12517.00
239359,48113.00,Dallas County,Texas,3.00,7.00,75061 Irving,Bad,75061,-96.97,32.83,0.705914941,0.029640229,0.180757093,0.083687737,0.28,0.17,0.08,0.63,0.09,2.82,0.16,0.19,37330.00,16589.00
239502,53033.00,King County,Washington,4.00,9.00,98168 Seattle,Bad,98168,-122.30,47.49,0.641239347,0.125783967,0.11828113,0.114695556,0.26,0.15,0.10,0.63,0.08,2.66,0.14,0.19,41097.00,19048.00
239571,48201.00,Harris County,Texas,3.00,7.00,77079 Houston,Bad,77079,-95.60,29.78,0.545259722,0.083106415,0.198724726,0.172909137,0.27,0.13,0.13,0.83,0.03,2.58,0.52,0.10,70587.00,37453.00
239590,6059.00,Orange County,California,4.00,9.00,92868 Orange,Bad,92868,-117.88,33.79,0.488735456,0.181914697,0.11642295,0.212926897,0.26,0.15,0.10,0.61,0.03,2.97,0.18,0.19,45267.00,17408.00
239593,18097.00,Marion County,Indiana,2.00,3.00,46260 Indianapolis,Bad,46260,-86.18,39.90,0.660024701,0.128567447,0.100795493,0.110612359,0.23,0.13,0.14,0.65,0.27,2.28,0.44,0.15,47295.00,30964.00
239622,6073.00,San Diego County,California,4.00,9.00,92064 Poway,Bad,92064,-117.02,32.99,0.556102383,0.131631847,0.069918182,0.242347589,0.31,0.15,0.09,0.83,0.02,3.07,0.34,0.08,71385.00,29499.00
239675,17031.00,Cook County,Illinois,2.00,3.00,60133 Hanover Park,Bad,60133,-88.14,41.98,0.570711306,0.073500858,0.134627705,0.221160132,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50162.58,24568.83
239682,6037.00,Los Angeles County,California,4.00,9.00,90732 San Pedro,Bad,90732,-118.31,33.74,0.45742651,0.161083905,0.109434116,0.272055469,0.20,0.12,0.18,0.78,0.04,2.39,0.33,0.14,63614.00,30842.00
239734,31055.00,Douglas County,Nebraska,2.00,4.00,68144 Omaha,Bad,68144,-96.12,41.23,0.68183477,0.061814606,0.085755574,0.17059505,0.25,0.13,0.12,0.95,0.01,2.50,0.37,0.11,56331.00,27316.00
239777,22033.00,East Baton Rouge Parish,Louisiana,3.00,7.00,70739 Greenwell Springs,Bad,70739,-90.97,30.60,0.796013704,0.035190075,0.128014663,0.040781558,0.28,0.14,0.08,0.94,0.04,2.86,0.17,0.12,52925.00,20471.00
239796,41039.00,Lane County,Oregon,4.00,9.00,97401 Eugene,Good,97401,-123.08,44.07,0.33808161,0.164331813,0.178483134,0.319103444,0.15,0.08,0.13,0.87,0.01,2.02,0.34,0.36,29280.00,20592.00
239874,13057.00,Cherokee County,Georgia,3.00,5.00,30114 Canton,Bad,30114,-84.53,34.24,0.700540811,0.045732102,0.145261681,0.108465407,0.26,0.15,0.10,0.89,0.04,2.80,0.19,0.18,50523.00,21932.00
239919,41053.00,Polk County,Oregon,4.00,9.00,97304 Salem,Bad,97304,-123.11,45.01,0.462904869,0.086872084,0.22872989,0.221493157,0.24,0.12,0.18,0.92,0.00,2.50,0.30,0.16,49241.00,23790.00
239923,13121.00,Fulton County,Georgia,3.00,5.00,30316 Atlanta,Bad,30316,-84.33,33.71,0.593243125,0.051802284,0.260507948,0.094446643,0.27,0.15,0.07,0.17,0.80,2.75,0.16,0.30,32465.00,15422.00
239927,36055.00,Monroe County,New York,1.00,2.00,14621 Rochester,Good,14621,-77.60,43.19,0.400948083,0.070060113,0.149463246,0.379528557,0.34,0.19,0.12,0.33,0.43,2.60,0.07,0.46,22107.00,12235.00
239992,36029.00,Erie County,New York,1.00,2.00,14220 Buffalo,Bad,14220,-78.82,42.84,0.502132331,0.046195958,0.195684483,0.255987228,0.25,0.14,0.16,0.95,0.01,2.46,0.19,0.25,35839.00,17361.00
239999,26099.00,Macomb County,Michigan,2.00,3.00,48088 Warren,Good,48088,-82.98,42.52,0.514278464,0.020008037,0.126937748,0.33877575,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50118.31,24542.77
240008,48201.00,Harris County,Texas,3.00,7.00,77079 Houston,Bad,77079,-95.60,29.78,0.519553034,0.154480229,0.074200573,0.251766164,0.27,0.13,0.13,0.83,0.03,2.58,0.52,0.10,70587.00,37453.00
240028,33015.00,Rockingham County,New Hampshire,1.00,1.00,03801 Portsmouth,Bad,3801,-70.81,43.07,0.437639355,0.162830928,0.119972157,0.279557559,0.17,0.10,0.16,0.94,0.02,2.06,0.37,0.20,45591.00,27635.00
240042,48201.00,Harris County,Texas,3.00,7.00,77532 Crosby,Bad,77532,-95.06,29.93,0.534088844,0.048030534,0.361591405,0.056289216,0.29,0.15,0.09,0.75,0.18,2.83,0.13,0.19,49805.00,20024.00
240093,41005.00,Clackamas County,Oregon,4.00,9.00,97267 Portland,Bad,97267,-122.61,45.41,0.518402111,0.15020941,0.151114998,0.18027348,0.23,0.12,0.14,0.92,0.01,2.52,0.20,0.14,49742.00,22984.00
240127,13135.00,Gwinnett County,Georgia,3.00,5.00,30087 Stone Mountain,Bad,30087,-84.13,33.81,0.635662995,0.034406337,0.269547125,0.060383543,0.28,0.15,0.08,0.43,0.50,2.89,0.40,0.07,69527.00,28311.00
240157,9001.00,Fairfield County,Connecticut,1.00,1.00,06820 Darien,Good,6820,-73.48,41.08,0.348756144,0.068962008,0.037581422,0.544700426,0.32,0.21,0.12,0.96,0.00,2.95,0.63,0.05,146755.00,77519.00
240219,53061.00,Snohomish County,Washington,4.00,9.00,98087 Lynnwood,Bad,98087,-122.27,47.86,0.502947047,0.06498956,0.219483588,0.212579805,0.25,0.14,0.12,0.78,0.11,2.56,0.27,0.18,50332.26,24663.93
240255,36005.00,Bronx County,New York,1.00,2.00,10462 Bronx,Good,10462,-73.86,40.84,0.439326801,0.075833333,0,0.484839866,0.27,0.16,0.11,0.37,0.28,2.54,0.18,0.29,33735.00,16543.00
240314,26125.00,Oakland County,Michigan,2.00,3.00,48307 Rochester,Bad,48307,-83.12,42.66,0.57180622,0.060020057,0.09116347,0.277010254,0.25,0.15,0.09,0.88,0.03,2.38,0.37,0.11,62484.00,31376.00
240315,48439.00,Tarrant County,Texas,3.00,7.00,76053 Hurst,Bad,76053,-97.18,32.82,0.603784951,0.029332955,0.136179984,0.23070211,0.26,0.15,0.13,0.84,0.05,2.54,0.16,0.17,42525.00,19415.00
240337,39035.00,Cuyahoga County,Ohio,2.00,3.00,44145 Westlake,Bad,44145,-81.93,41.45,0.535376074,0.072722305,0.123372028,0.268529593,0.23,0.12,0.18,0.93,0.01,2.38,0.38,0.10,65106.00,37044.00
240394,25005.00,Bristol County,Massachusetts,1.00,1.00,02747 North Dartmouth,Good,2747,-71.01,41.65,0.361901295,0.112668706,0.164196912,0.361233087,0.20,0.10,0.12,0.88,0.01,2.72,0.22,0.16,52363.00,21229.00
240464,25027.00,Worcester County,Massachusetts,1.00,1.00,01366 Petersham,Bad,1366,-72.22,42.46,0.505530089,0.115730102,0.161857673,0.216882136,0.22,0.11,0.18,0.97,0.01,2.49,0.39,0.16,47917.00,24100.00
240519,44007.00,Providence County,Rhode Island,1.00,1.00,02895 Woonsocket,Good,2895,-71.50,42.00,0.369318837,0.099029675,0.124777532,0.406873955,0.26,0.15,0.15,0.83,0.04,2.37,0.08,0.34,30819.00,16223.00
240594,48121.00,Denton County,Texas,3.00,7.00,76207 Denton,Bad,76207,-97.18,33.23,0.518087227,0.051377171,0.356171631,0.074363972,0.26,0.16,0.06,0.83,0.07,2.47,0.40,0.13,47014.00,23610.00
240668,17167.00,Sangamon County,Illinois,2.00,3.00,62703 Springfield,Bad,62703,-89.63,39.76,0.594309515,0.066211948,0.285999988,0.053478549,0.27,0.16,0.14,0.64,0.33,2.36,0.16,0.31,31844.00,16363.00
240692,19099.00,Jasper County,Iowa,2.00,4.00,50208 Newton,Bad,50208,-93.03,41.71,0.606872355,0.045559352,0.27741404,0.070154253,0.23,0.13,0.17,0.97,0.01,2.32,0.17,0.21,40945.00,19963.00
240713,17113.00,McLean County,Illinois,2.00,3.00,61701 Bloomington,Bad,61701,-88.99,40.48,0.542642547,0.047111416,0.32570517,0.084540868,0.22,0.13,0.13,0.85,0.10,2.15,0.29,0.26,37783.00,21277.00
240742,17113.00,McLean County,Illinois,2.00,3.00,61761 Normal,Bad,61761,-88.95,40.53,0.649982168,0.119244176,0.024437532,0.206336124,0.17,0.10,0.08,0.88,0.08,2.43,0.38,0.24,40313.00,17749.00
241041,37183.00,Wake County,North Carolina,3.00,5.00,27603 Raleigh,Bad,27603,-78.66,35.66,0.633574095,0.018107681,0.262496035,0.085822189,0.24,0.14,0.07,0.70,0.21,2.46,0.27,0.20,41979.00,21307.00
241050,1081.00,Lee County,Alabama,3.00,6.00,36801 Opelika,Bad,36801,-85.40,32.69,0.557229125,0.02874546,0.322616862,0.091408553,0.27,0.15,0.13,0.55,0.43,2.45,0.20,0.34,32175.00,17460.00
241158,53033.00,King County,Washington,4.00,9.00,98022 Enumclaw,Bad,98022,-121.64,47.17,0.51173833,0.049950289,0.260097326,0.178214055,0.29,0.14,0.12,0.94,0.00,2.69,0.16,0.16,54118.00,22553.00
241220,6071.00,San Bernardino County,California,4.00,9.00,92404 San Bernardino,Bad,92404,-117.27,34.18,0.607191532,0.062258418,0.197879438,0.132670612,0.34,0.20,0.11,0.54,0.16,2.99,0.12,0.32,31162.00,13954.00
241243,6059.00,Orange County,California,4.00,9.00,92706 Santa Ana,Bad,92706,-117.88,33.77,0.489145887,0.184562345,0.111724239,0.214567529,0.34,0.21,0.08,0.49,0.02,3.92,0.15,0.16,45435.00,15258.00
241260,36047.00,Kings County,New York,1.00,2.00,11210 Brooklyn,Good,11210,-73.95,40.63,0.263848032,0.061364548,0.14851398,0.52627344,0.30,0.17,0.09,0.33,0.58,3.11,0.25,0.23,42967.00,19357.00
241370,51121.00,Montgomery County,Virginia,3.00,5.00,24073 Christiansburg,Bad,24073,-80.42,37.13,0.663164495,0.020054742,0.196367266,0.120413498,0.24,0.14,0.12,0.94,0.04,2.42,0.21,0.22,39777.00,18856.00
241418,1073.00,Jefferson County,Alabama,3.00,6.00,35210 Birmingham,Bad,35210,-86.67,33.55,0.742106436,0.146528381,0.065584838,0.045780346,0.21,0.11,0.19,0.74,0.23,2.33,0.25,0.21,42662.00,22257.00
241514,6067.00,Sacramento County,California,4.00,9.00,95833 Sacramento,Good,95833,-121.51,38.62,0.485848724,0.107697656,0.047841269,0.358612351,0.28,0.16,0.06,0.52,0.14,2.58,0.24,0.17,44674.00,19974.00
241516,26081.00,Kent County,Michigan,2.00,3.00,49508 Grand Rapids,Bad,49508,-85.63,42.87,0.568904608,0.041770944,0.226651084,0.162673364,0.28,0.15,0.11,0.77,0.13,2.58,0.26,0.16,47495.00,21677.00
241553,51700.00,Newport News city,Virginia,3.00,5.00,23608 Newport News,Bad,23608,-76.54,37.15,0.638689661,0.02862944,0.211977977,0.120702923,0.31,0.17,0.06,0.52,0.38,2.73,0.19,0.17,41591.00,17111.00
241565,29189.00,St. Louis County,Missouri,2.00,4.00,63021 Ballwin,Bad,63021,-90.55,38.57,0.485547494,0.137744933,0.29035221,0.086355364,0.29,0.16,0.07,0.92,0.02,2.71,0.46,0.08,66638.00,29287.00
241567,37097.00,Iredell County,North Carolina,3.00,5.00,28625 Statesville,Bad,28625,-80.89,35.86,0.576891942,0.064619609,0.093001223,0.265487226,0.25,0.14,0.13,0.84,0.11,2.58,0.15,0.20,42484.00,19961.00
241568,1003.00,Baldwin County,Alabama,3.00,6.00,36542 Gulf Shores,Bad,36542,-87.75,30.27,0.628094161,0.049407471,0.087809341,0.234689027,0.17,0.08,0.21,0.97,0.00,2.15,0.24,0.23,39604.00,23312.00
241628,6041.00,Marin County,California,4.00,9.00,94903 San Rafael,Good,94903,-122.55,38.02,0.336465068,0.267405263,0.054477595,0.341652075,0.20,0.11,0.21,0.85,0.02,2.32,0.44,0.10,70758.00,37464.00
241659,39011.00,Auglaize County,Ohio,2.00,3.00,45885 Saint Marys,Bad,45885,-84.39,40.56,0.629184141,0.035395322,0.17282351,0.162597027,0.27,0.14,0.16,0.98,0.00,2.53,0.13,0.20,41164.00,18956.00
241709,42091.00,Montgomery County,Pennsylvania,1.00,2.00,19446 Lansdale,Bad,19446,-75.30,40.23,0.446005116,0.05593519,0.199802659,0.298257036,0.25,0.13,0.14,0.87,0.04,2.54,0.34,0.11,60797.00,28508.00
241931,6037.00,Los Angeles County,California,4.00,9.00,90603 Whittier,Bad,90603,-117.99,33.95,0.534388176,0.120834478,0.117369629,0.227407717,0.26,0.14,0.18,0.78,0.01,2.80,0.22,0.12,59328.00,25600.00
241941,6037.00,Los Angeles County,California,4.00,9.00,91767 Pomona,Bad,91767,-117.74,34.08,0.640135222,0.053770908,0.143249949,0.162843921,0.33,0.19,0.08,0.42,0.14,3.51,0.14,0.25,40057.00,13821.00
241965,53033.00,King County,Washington,4.00,9.00,98052 Redmond,Bad,98052,-122.12,47.68,0.481475257,0.192984022,0.045098227,0.280442494,0.23,0.13,0.09,0.80,0.01,2.39,0.48,0.08,68923.00,36862.00
241974,36065.00,Oneida County,New York,1.00,2.00,13309 Boonville,Bad,13309,-75.34,43.48,0.578947818,0.067092339,0.107431848,0.246527994,0.26,0.12,0.16,0.99,0.00,2.53,0.10,0.27,34736.00,15871.00
241977,25027.00,Worcester County,Massachusetts,1.00,1.00,01569 Uxbridge,Good,1569,-71.64,42.06,0.388279303,0.086710137,0.117501576,0.407508984,0.29,0.17,0.10,0.98,0.00,2.79,0.26,0.13,62231.00,24545.00
241981,36103.00,Suffolk County,New York,1.00,2.00,11733 East Setauket,Good,11733,-73.11,40.93,0.340530778,0.098499911,0.04056729,0.52040202,0.24,0.13,0.10,0.83,0.03,3.03,0.52,0.06,98056.00,36530.00
241995,53053.00,Pierce County,Washington,4.00,9.00,98445 Tacoma,Bad,98445,-122.41,47.14,0.527335943,0.046905072,0.244685657,0.181073328,0.28,0.14,0.11,0.73,0.08,2.74,0.11,0.16,46986.00,19705.00
242002,41005.00,Clackamas County,Oregon,4.00,9.00,97267 Portland,Bad,97267,-122.61,45.41,0.589771795,0.058399706,0.087671929,0.26415657,0.23,0.12,0.14,0.92,0.01,2.52,0.20,0.14,49742.00,22984.00
242020,6001.00,Alameda County,California,4.00,9.00,94580 San Lorenzo,Bad,94580,-122.14,37.68,0.587853352,0.121899053,0.090581621,0.199665974,0.25,0.14,0.14,0.59,0.05,2.90,0.15,0.13,54594.00,21751.00
242061,34013.00,Essex County,New Jersey,1.00,2.00,07040 Maplewood,Good,7040,-74.27,40.73,0.37213599,0.129924941,0.000829838,0.497109231,0.28,0.16,0.12,0.59,0.33,2.81,0.47,0.08,79683.00,36795.00
242224,25017.00,Middlesex County,Massachusetts,1.00,1.00,01886 Westford,Good,1886,-71.44,42.59,0.425426124,0.152169036,0.069569924,0.352834916,0.32,0.19,0.07,0.94,0.00,3.03,0.53,0.06,98272.00,37979.00
242349,53033.00,King County,Washington,4.00,9.00,98119 Seattle,Good,98119,-122.37,47.64,0.415574713,0.199007394,0.033007066,0.352410828,0.09,0.05,0.10,0.88,0.02,1.71,0.62,0.15,49222.00,40315.00
242371,17031.00,Cook County,Illinois,2.00,3.00,60477 Tinley Park,Bad,60477,-87.78,41.57,0.552527367,0.06818505,0.157064408,0.222223175,0.27,0.15,0.10,0.93,0.02,2.78,0.22,0.10,62000.00,24862.00
242405,11001.00,District of Columbia,District of Co,3.00,5.00,20002 Washington,Bad,20002,-76.98,38.91,0.528925436,0.032813462,0.26034774,0.177913361,0.21,0.12,0.13,0.18,0.78,2.25,0.25,0.28,35313.00,22400.00
242435,6113.00,Yolo County,California,4.00,9.00,95691 West Sacramento,Bad,95691,-121.58,38.62,0.599341885,0.088434526,0.071082379,0.24114121,0.28,0.16,0.13,0.69,0.02,2.57,0.11,0.30,35811.00,17761.00
242496,1077.00,Lauderdale County,Alabama,3.00,6.00,35630 Florence,Bad,35630,-87.66,34.83,0.750109046,0.050487103,0.139563872,0.059839979,0.21,0.12,0.19,0.76,0.22,2.13,0.19,0.43,24024.00,17525.00
242546,13135.00,Gwinnett County,Georgia,3.00,5.00,30518 Buford,Bad,30518,-84.02,34.12,0.575116151,0.049017717,0.241003078,0.134863055,0.27,0.16,0.08,0.85,0.07,2.74,0.20,0.15,48609.00,22046.00
242564,42071.00,Lancaster County,Pennsylvania,1.00,2.00,17601 Lancaster,Bad,17601,-76.32,40.07,0.504157998,0.052983747,0.184573161,0.258285094,0.23,0.12,0.18,0.93,0.01,2.46,0.33,0.12,54470.00,28256.00
242601,37157.00,Rockingham County,North Carolina,3.00,5.00,27320 Reidsville,Bad,27320,-79.66,36.34,0.65683126,0.022451033,0.248176702,0.072541005,0.24,0.13,0.14,0.70,0.26,2.48,0.12,0.28,34345.00,17741.00
